Model,MDO34
Firmware Version,1.19.13

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.02
Horizontal Delay,-0.00092
Sample Interval,0.0002
Record Length,1000
Gating,0.1% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,1
Vertical Position,-2.58
,
,
,
Label,
TIME,CH1
-1.009e-01,4.06
-1.007e-01,4.1
-1.005e-01,3.98
-1.003e-01,4.06
-1.001e-01,4.06
-9.992e-02,4.06
-9.972e-02,4.06
-9.952e-02,4.06
-9.932e-02,4.06
-9.912e-02,4.1
-9.892e-02,4.14
-9.872e-02,4.14
-9.852e-02,4.22
-9.832e-02,4.22
-9.812e-02,4.22
-9.792e-02,4.26
-9.772e-02,4.26
-9.752e-02,4.26
-9.732e-02,4.3
-9.712e-02,4.3
-9.692e-02,4.34
-9.672e-02,4.34
-9.652e-02,4.38
-9.632e-02,4.38
-9.612e-02,4.34
-9.592e-02,4.34
-9.572e-02,4.38
-9.552e-02,4.34
-9.532e-02,4.3
-9.512e-02,4.3
-9.492e-02,4.26
-9.472e-02,4.22
-9.452e-02,4.22
-9.432e-02,4.18
-9.412e-02,4.18
-9.392e-02,4.18
-9.372e-02,4.1
-9.352e-02,4.1
-9.332e-02,4.1
-9.312e-02,4.06
-9.292e-02,4.02
-9.272e-02,4.02
-9.252e-02,4.06
-9.232e-02,4.06
-9.212e-02,4.06
-9.192e-02,4.06
-9.172e-02,4.02
-9.152e-02,4.06
-9.132e-02,4.06
-9.112e-02,4.06
-9.092e-02,4.1
-9.072e-02,4.1
-9.052e-02,4.14
-9.032e-02,4.14
-9.012e-02,4.22
-8.992e-02,4.22
-8.972e-02,4.22
-8.952e-02,4.26
-8.932e-02,4.3
-8.912e-02,4.3
-8.892e-02,4.34
-8.872e-02,4.34
-8.852e-02,4.3
-8.832e-02,4.3
-8.812e-02,4.3
-8.792e-02,4.34
-8.772e-02,4.34
-8.752e-02,4.3
-8.732e-02,4.34
-8.712e-02,4.34
-8.692e-02,4.3
-8.672e-02,4.26
-8.652e-02,4.26
-8.632e-02,4.22
-8.612e-02,4.22
-8.592e-02,4.14
-8.572e-02,4.18
-8.552e-02,4.18
-8.532e-02,4.1
-8.512e-02,4.06
-8.492e-02,4.06
-8.472e-02,4.06
-8.452e-02,4.06
-8.432e-02,4.02
-8.412e-02,4.06
-8.392e-02,4.06
-8.372e-02,4.02
-8.352e-02,4.02
-8.332e-02,4.06
-8.312e-02,4.02
-8.292e-02,4.06
-8.272e-02,4.06
-8.252e-02,4.1
-8.232e-02,4.14
-8.212e-02,4.14
-8.192e-02,4.18
-8.172e-02,4.18
-8.152e-02,4.22
-8.132e-02,4.22
-8.112e-02,4.26
-8.092e-02,4.3
-8.072e-02,4.3
-8.052e-02,4.34
-8.032e-02,4.34
-8.012e-02,4.34
-7.992e-02,4.3
-7.972e-02,4.34
-7.952e-02,4.38
-7.932e-02,4.34
-7.912e-02,4.34
-7.892e-02,4.3
-7.872e-02,4.3
-7.852e-02,4.26
-7.832e-02,4.3
-7.812e-02,4.26
-7.792e-02,4.22
-7.772e-02,4.18
-7.752e-02,4.18
-7.732e-02,4.14
-7.712e-02,4.1
-7.692e-02,4.06
-7.672e-02,4.06
-7.652e-02,4.06
-7.632e-02,4.06
-7.612e-02,4.06
-7.592e-02,4.06
-7.572e-02,4.02
-7.552e-02,4.06
-7.532e-02,4.02
-7.512e-02,4.06
-7.492e-02,4.02
-7.472e-02,4.02
-7.452e-02,4.1
-7.432e-02,4.1
-7.412e-02,4.1
-7.392e-02,4.14
-7.372e-02,4.22
-7.352e-02,4.18
-7.332e-02,4.22
-7.312e-02,4.22
-7.292e-02,4.26
-7.272e-02,4.26
-7.252e-02,4.3
-7.232e-02,4.3
-7.212e-02,4.3
-7.192e-02,4.34
-7.172e-02,4.38
-7.152e-02,4.34
-7.132e-02,4.34
-7.112e-02,4.34
-7.092e-02,4.34
-7.072e-02,4.3
-7.052e-02,4.34
-7.032e-02,4.3
-7.012e-02,4.3
-6.992e-02,4.26
-6.972e-02,4.22
-6.952e-02,4.22
-6.932e-02,4.22
-6.912e-02,4.18
-6.892e-02,4.18
-6.872e-02,4.14
-6.852e-02,4.1
-6.832e-02,4.06
-6.812e-02,4.06
-6.792e-02,4.06
-6.772e-02,4.1
-6.752e-02,4.02
-6.732e-02,4.06
-6.712e-02,4.02
-6.692e-02,4.06
-6.672e-02,4.02
-6.652e-02,4.06
-6.632e-02,4.06
-6.612e-02,4.06
-6.592e-02,4.1
-6.572e-02,4.14
-6.552e-02,4.14
-6.532e-02,4.14
-6.512e-02,4.18
-6.492e-02,4.22
-6.472e-02,4.22
-6.452e-02,4.26
-6.432e-02,4.26
-6.412e-02,4.3
-6.392e-02,4.3
-6.372e-02,4.26
-6.352e-02,4.34
-6.332e-02,4.34
-6.312e-02,4.38
-6.292e-02,4.34
-6.272e-02,4.34
-6.252e-02,4.3
-6.232e-02,4.34
-6.212e-02,4.34
-6.192e-02,4.3
-6.172e-02,4.3
-6.152e-02,4.26
-6.132e-02,4.22
-6.112e-02,4.22
-6.092e-02,4.18
-6.072e-02,4.18
-6.052e-02,4.14
-6.032e-02,4.1
-6.012e-02,4.1
-5.992e-02,4.06
-5.972e-02,4.06
-5.952e-02,4.06
-5.932e-02,4.06
-5.912e-02,4.06
-5.892e-02,4.06
-5.872e-02,4.06
-5.852e-02,4.06
-5.832e-02,4.06
-5.812e-02,4.06
-5.792e-02,4.1
-5.772e-02,4.1
-5.752e-02,4.1
-5.732e-02,4.14
-5.712e-02,4.18
-5.692e-02,4.18
-5.672e-02,4.22
-5.652e-02,4.22
-5.632e-02,4.22
-5.612e-02,4.26
-5.592e-02,4.34
-5.572e-02,4.3
-5.552e-02,4.34
-5.532e-02,4.34
-5.512e-02,4.34
-5.492e-02,4.3
-5.472e-02,4.34
-5.452e-02,4.34
-5.432e-02,4.3
-5.412e-02,4.34
-5.392e-02,4.34
-5.372e-02,4.34
-5.352e-02,4.3
-5.332e-02,4.26
-5.312e-02,4.26
-5.292e-02,4.22
-5.272e-02,4.22
-5.252e-02,4.18
-5.232e-02,4.14
-5.212e-02,4.1
-5.192e-02,4.1
-5.172e-02,4.06
-5.152e-02,4.06
-5.132e-02,4.06
-5.112e-02,3.98
-5.092e-02,4.06
-5.072e-02,3.98
-5.052e-02,4.06
-5.032e-02,4.02
-5.012e-02,4.02
-4.992e-02,4.06
-4.972e-02,4.06
-4.952e-02,4.02
-4.932e-02,4.06
-4.912e-02,4.1
-4.892e-02,4.14
-4.872e-02,4.14
-4.852e-02,4.18
-4.832e-02,4.18
-4.812e-02,4.22
-4.792e-02,4.26
-4.772e-02,4.26
-4.752e-02,4.3
-4.732e-02,4.26
-4.712e-02,4.34
-4.692e-02,4.34
-4.672e-02,4.34
-4.652e-02,4.34
-4.632e-02,4.34
-4.612e-02,4.34
-4.592e-02,4.34
-4.572e-02,4.3
-4.552e-02,4.34
-4.532e-02,4.3
-4.512e-02,4.26
-4.492e-02,4.26
-4.472e-02,4.22
-4.452e-02,4.22
-4.432e-02,4.14
-4.412e-02,4.18
-4.392e-02,4.14
-4.372e-02,4.1
-4.352e-02,4.14
-4.332e-02,4.1
-4.312e-02,4.06
-4.292e-02,4.06
-4.272e-02,4.06
-4.252e-02,4.06
-4.232e-02,4.02
-4.212e-02,4.02
-4.192e-02,4.06
-4.172e-02,4.06
-4.152e-02,4.06
-4.132e-02,4.02
-4.112e-02,4.06
-4.092e-02,4.1
-4.072e-02,4.1
-4.052e-02,4.1
-4.032e-02,4.14
-4.012e-02,4.18
-3.992e-02,4.22
-3.972e-02,4.22
-3.952e-02,4.26
-3.932e-02,4.26
-3.912e-02,4.3
-3.892e-02,4.34
-3.872e-02,4.34
-3.852e-02,4.38
-3.832e-02,4.34
-3.812e-02,4.38
-3.792e-02,4.34
-3.772e-02,4.34
-3.752e-02,4.3
-3.732e-02,4.34
-3.712e-02,4.3
-3.692e-02,4.3
-3.672e-02,4.3
-3.652e-02,4.26
-3.632e-02,4.22
-3.612e-02,4.22
-3.592e-02,4.18
-3.572e-02,4.18
-3.552e-02,4.14
-3.532e-02,4.1
-3.512e-02,4.1
-3.492e-02,4.06
-3.472e-02,4.06
-3.452e-02,4.06
-3.432e-02,4.06
-3.412e-02,4.02
-3.392e-02,4.06
-3.372e-02,4.06
-3.352e-02,4.02
-3.332e-02,4.06
-3.312e-02,4.06
-3.292e-02,4.06
-3.272e-02,4.1
-3.252e-02,4.1
-3.232e-02,4.14
-3.212e-02,4.1
-3.192e-02,4.14
-3.172e-02,4.22
-3.152e-02,4.18
-3.132e-02,4.26
-3.112e-02,4.26
-3.092e-02,4.3
-3.072e-02,4.34
-3.052e-02,4.34
-3.032e-02,4.3
-3.012e-02,4.34
-2.992e-02,4.34
-2.972e-02,4.34
-2.952e-02,4.38
-2.932e-02,4.34
-2.912e-02,4.34
-2.892e-02,4.3
-2.872e-02,4.3
-2.852e-02,4.34
-2.832e-02,4.3
-2.812e-02,4.3
-2.792e-02,4.26
-2.772e-02,4.18
-2.752e-02,4.18
-2.732e-02,4.14
-2.712e-02,4.1
-2.692e-02,4.14
-2.672e-02,4.06
-2.652e-02,4.06
-2.632e-02,4.06
-2.612e-02,4.06
-2.592e-02,4.06
-2.572e-02,4.06
-2.552e-02,4.06
-2.532e-02,4.02
-2.512e-02,4.06
-2.492e-02,4.06
-2.472e-02,4.06
-2.452e-02,4.06
-2.432e-02,4.06
-2.412e-02,4.1
-2.392e-02,4.14
-2.372e-02,4.14
-2.352e-02,4.18
-2.332e-02,4.18
-2.312e-02,4.22
-2.292e-02,4.22
-2.272e-02,4.26
-2.252e-02,4.3
-2.232e-02,4.3
-2.212e-02,4.38
-2.192e-02,4.34
-2.172e-02,4.34
-2.152e-02,4.38
-2.132e-02,4.34
-2.112e-02,4.34
-2.092e-02,4.34
-2.072e-02,4.34
-2.052e-02,4.3
-2.032e-02,4.3
-2.012e-02,4.3
-1.992e-02,4.26
-1.972e-02,4.26
-1.952e-02,4.22
-1.932e-02,4.22
-1.912e-02,4.18
-1.892e-02,4.14
-1.872e-02,4.1
-1.852e-02,4.1
-1.832e-02,4.14
-1.812e-02,4.06
-1.792e-02,4.02
-1.772e-02,4.06
-1.752e-02,4.02
-1.732e-02,4.06
-1.712e-02,4.06
-1.692e-02,4.02
-1.672e-02,4.06
-1.652e-02,4.06
-1.632e-02,4.06
-1.612e-02,4.06
-1.592e-02,4.1
-1.572e-02,4.1
-1.552e-02,4.14
-1.532e-02,4.18
-1.512e-02,4.22
-1.492e-02,4.22
-1.472e-02,4.22
-1.452e-02,4.26
-1.432e-02,4.26
-1.412e-02,4.3
-1.392e-02,4.3
-1.372e-02,4.34
-1.352e-02,4.34
-1.332e-02,4.38
-1.312e-02,4.34
-1.292e-02,4.34
-1.272e-02,4.34
-1.252e-02,4.34
-1.232e-02,4.34
-1.212e-02,4.3
-1.192e-02,4.3
-1.172e-02,4.26
-1.152e-02,4.26
-1.132e-02,4.22
-1.112e-02,4.22
-1.092e-02,4.22
-1.072e-02,4.18
-1.052e-02,4.1
-1.032e-02,4.14
-1.012e-02,4.06
-9.920e-03,4.06
-9.720e-03,4.02
-9.520e-03,4.1
-9.320e-03,4.02
-9.120e-03,4.02
-8.920e-03,4.06
-8.720e-03,4.06
-8.520e-03,4.06
-8.320e-03,4.02
-8.120e-03,4.06
-7.920e-03,4.06
-7.720e-03,4.1
-7.520e-03,4.1
-7.320e-03,4.14
-7.120e-03,4.14
-6.920e-03,4.18
-6.720e-03,4.18
-6.520e-03,4.22
-6.320e-03,4.26
-6.120e-03,4.26
-5.920e-03,4.3
-5.720e-03,4.3
-5.520e-03,4.34
-5.320e-03,4.3
-5.120e-03,4.34
-4.920e-03,4.38
-4.720e-03,4.34
-4.520e-03,4.34
-4.320e-03,4.34
-4.120e-03,4.34
-3.920e-03,4.3
-3.720e-03,4.3
-3.520e-03,4.3
-3.320e-03,4.3
-3.120e-03,4.26
-2.920e-03,4.22
-2.720e-03,4.18
-2.520e-03,4.14
-2.320e-03,4.18
-2.120e-03,4.1
-1.920e-03,4.14
-1.720e-03,4.06
-1.520e-03,4.1
-1.320e-03,4.02
-1.120e-03,4.02
-9.200e-04,4.02
-7.200e-04,4.02
-5.200e-04,4.06
-3.200e-04,4.1
-1.200e-04,4.02
8.000e-05,4.06
2.800e-04,4.06
4.800e-04,4.06
6.800e-04,4.06
8.800e-04,4.1
1.080e-03,4.14
1.280e-03,4.1
1.480e-03,4.18
1.680e-03,4.22
1.880e-03,4.18
2.080e-03,4.26
2.280e-03,4.34
2.480e-03,4.3
2.680e-03,4.26
2.880e-03,4.34
3.080e-03,4.34
3.280e-03,4.34
3.480e-03,4.34
3.680e-03,4.34
3.880e-03,4.34
4.080e-03,4.3
4.280e-03,4.34
4.480e-03,4.3
4.680e-03,4.3
4.880e-03,4.3
5.080e-03,4.3
5.280e-03,4.26
5.480e-03,4.22
5.680e-03,4.22
5.880e-03,4.18
6.080e-03,4.14
6.280e-03,4.14
6.480e-03,4.1
6.680e-03,4.1
6.880e-03,4.06
7.080e-03,4.06
7.280e-03,4.06
7.480e-03,4.06
7.680e-03,4.06
7.880e-03,4.02
8.080e-03,4.06
8.280e-03,4.06
8.480e-03,4.06
8.680e-03,4.1
8.880e-03,4.1
9.080e-03,4.06
9.280e-03,4.1
9.480e-03,4.14
9.680e-03,4.18
9.880e-03,4.18
1.008e-02,4.22
1.028e-02,4.26
1.048e-02,4.26
1.068e-02,4.26
1.088e-02,4.3
1.108e-02,4.3
1.128e-02,4.3
1.148e-02,4.38
1.168e-02,4.34
1.188e-02,4.34
1.208e-02,4.34
1.228e-02,4.3
1.248e-02,4.34
1.268e-02,4.34
1.288e-02,4.3
1.308e-02,4.3
1.328e-02,4.26
1.348e-02,4.22
1.368e-02,4.22
1.388e-02,4.22
1.408e-02,4.22
1.428e-02,4.14
1.448e-02,4.14
1.468e-02,4.1
1.488e-02,4.06
1.508e-02,4.06
1.528e-02,4.06
1.548e-02,4.06
1.568e-02,4.06
1.588e-02,4.06
1.608e-02,4.02
1.628e-02,4.06
1.648e-02,4.06
1.668e-02,4.06
1.688e-02,4.1
1.708e-02,4.02
1.728e-02,4.06
1.748e-02,4.1
1.768e-02,4.14
1.788e-02,4.14
1.808e-02,4.14
1.828e-02,4.18
1.848e-02,4.22
1.868e-02,4.22
1.888e-02,4.3
1.908e-02,4.26
1.928e-02,4.3
1.948e-02,4.3
1.968e-02,4.34
1.988e-02,4.34
2.008e-02,4.34
2.028e-02,4.34
2.048e-02,4.38
2.068e-02,4.34
2.088e-02,4.34
2.108e-02,4.3
2.128e-02,4.34
2.148e-02,4.3
2.168e-02,4.26
2.188e-02,4.26
2.208e-02,4.22
2.228e-02,4.18
2.248e-02,4.18
2.268e-02,4.14
2.288e-02,4.14
2.308e-02,4.1
2.328e-02,4.06
2.348e-02,4.06
2.368e-02,4.02
2.388e-02,4.06
2.408e-02,4.02
2.428e-02,4.02
2.448e-02,4.06
2.468e-02,4.06
2.488e-02,4.02
2.508e-02,4.06
2.528e-02,4.02
2.548e-02,4.06
2.568e-02,4.14
2.588e-02,4.1
2.608e-02,4.1
2.628e-02,4.14
2.648e-02,4.22
2.668e-02,4.18
2.688e-02,4.22
2.708e-02,4.26
2.728e-02,4.26
2.748e-02,4.3
2.768e-02,4.3
2.788e-02,4.3
2.808e-02,4.3
2.828e-02,4.3
2.848e-02,4.34
2.868e-02,4.34
2.888e-02,4.34
2.908e-02,4.34
2.928e-02,4.3
2.948e-02,4.34
2.968e-02,4.3
2.988e-02,4.3
3.008e-02,4.3
3.028e-02,4.26
3.048e-02,4.22
3.068e-02,4.18
3.088e-02,4.22
3.108e-02,4.18
3.128e-02,4.1
3.148e-02,4.18
3.168e-02,4.06
3.188e-02,4.06
3.208e-02,4.02
3.228e-02,4.06
3.248e-02,4.06
3.268e-02,4.06
3.288e-02,4.02
3.308e-02,4.06
3.328e-02,4.02
3.348e-02,4.06
3.368e-02,4.02
3.388e-02,4.1
3.408e-02,4.1
3.428e-02,4.14
3.448e-02,4.14
3.468e-02,4.18
3.488e-02,4.18
3.508e-02,4.22
3.528e-02,4.22
3.548e-02,4.26
3.568e-02,4.26
3.588e-02,4.34
3.608e-02,4.34
3.628e-02,4.3
3.648e-02,4.34
3.668e-02,4.38
3.688e-02,4.34
3.708e-02,4.34
3.728e-02,4.34
3.748e-02,4.3
3.768e-02,4.34
3.788e-02,4.34
3.808e-02,4.26
3.828e-02,4.26
3.848e-02,4.26
3.868e-02,4.26
3.888e-02,4.18
3.908e-02,4.22
3.928e-02,4.18
3.948e-02,4.1
3.968e-02,4.14
3.988e-02,4.1
4.008e-02,4.06
4.028e-02,4.06
4.048e-02,4.06
4.068e-02,4.06
4.088e-02,4.06
4.108e-02,4.06
4.128e-02,4.02
4.148e-02,4.06
4.168e-02,4.02
4.188e-02,4.06
4.208e-02,4.06
4.228e-02,4.1
4.248e-02,4.1
4.268e-02,4.14
4.288e-02,4.14
4.308e-02,4.14
4.328e-02,4.22
4.348e-02,4.22
4.368e-02,4.22
4.388e-02,4.26
4.408e-02,4.3
4.428e-02,4.34
4.448e-02,4.34
4.468e-02,4.34
4.488e-02,4.3
4.508e-02,4.34
4.528e-02,4.34
4.548e-02,4.34
4.568e-02,4.34
4.588e-02,4.34
4.608e-02,4.3
4.628e-02,4.34
4.648e-02,4.26
4.668e-02,4.26
4.688e-02,4.3
4.708e-02,4.22
4.728e-02,4.18
4.748e-02,4.18
4.768e-02,4.18
4.788e-02,4.14
4.808e-02,4.1
4.828e-02,4.06
4.848e-02,4.06
4.868e-02,4.02
4.888e-02,4.06
4.908e-02,4.06
4.928e-02,4.06
4.948e-02,4.02
4.968e-02,4.02
4.988e-02,4.06
5.008e-02,4.06
5.028e-02,4.06
5.048e-02,4.06
5.068e-02,4.1
5.088e-02,4.1
5.108e-02,4.14
5.128e-02,4.14
5.148e-02,4.18
5.168e-02,4.18
5.188e-02,4.26
5.208e-02,4.22
5.228e-02,4.3
5.248e-02,4.3
5.268e-02,4.3
5.288e-02,4.3
5.308e-02,4.34
5.328e-02,4.34
5.348e-02,4.34
5.368e-02,4.34
5.388e-02,4.38
5.408e-02,4.34
5.428e-02,4.34
5.448e-02,4.34
5.468e-02,4.34
5.488e-02,4.34
5.508e-02,4.3
5.528e-02,4.26
5.548e-02,4.22
5.568e-02,4.22
5.588e-02,4.14
5.608e-02,4.14
5.628e-02,4.1
5.648e-02,4.1
5.668e-02,4.06
5.688e-02,4.06
5.708e-02,4.06
5.728e-02,4.06
5.748e-02,4.02
5.768e-02,4.06
5.788e-02,4.02
5.808e-02,4.06
5.828e-02,4.06
5.848e-02,4.06
5.868e-02,4.02
5.888e-02,4.06
5.908e-02,4.1
5.928e-02,4.1
5.948e-02,4.14
5.968e-02,4.18
5.988e-02,4.18
6.008e-02,4.18
6.028e-02,4.22
6.048e-02,4.26
6.068e-02,4.3
6.088e-02,4.3
6.108e-02,4.34
6.128e-02,4.38
6.148e-02,4.38
6.168e-02,4.34
6.188e-02,4.34
6.208e-02,4.34
6.228e-02,4.34
6.248e-02,4.34
6.268e-02,4.34
6.288e-02,4.3
6.308e-02,4.26
6.328e-02,4.26
6.348e-02,4.26
6.368e-02,4.22
6.388e-02,4.26
6.408e-02,4.18
6.428e-02,4.18
6.448e-02,4.18
6.468e-02,4.1
6.488e-02,4.1
6.508e-02,4.06
6.528e-02,4.1
6.548e-02,4.06
6.568e-02,4.06
6.588e-02,4.06
6.608e-02,4.02
6.628e-02,4.06
6.648e-02,4.02
6.668e-02,3.98
6.688e-02,4.02
6.708e-02,4.06
6.728e-02,4.06
6.748e-02,4.1
6.768e-02,4.14
6.788e-02,4.18
6.808e-02,4.14
6.828e-02,4.22
6.848e-02,4.22
6.868e-02,4.26
6.888e-02,4.26
6.908e-02,4.3
6.928e-02,4.3
6.948e-02,4.3
6.968e-02,4.34
6.988e-02,4.34
7.008e-02,4.34
7.028e-02,4.34
7.048e-02,4.34
7.068e-02,4.34
7.088e-02,4.34
7.108e-02,4.3
7.128e-02,4.34
7.148e-02,4.3
7.168e-02,4.26
7.188e-02,4.3
7.208e-02,4.22
7.228e-02,4.22
7.248e-02,4.18
7.268e-02,4.14
7.288e-02,4.14
7.308e-02,4.1
7.328e-02,4.1
7.348e-02,4.06
7.368e-02,4.06
7.388e-02,4.02
7.408e-02,4.06
7.428e-02,4.06
7.448e-02,4.06
7.468e-02,4.02
7.488e-02,4.06
7.508e-02,4.06
7.528e-02,4.06
7.548e-02,4.1
7.568e-02,4.06
7.588e-02,4.14
7.608e-02,4.1
7.628e-02,4.1
7.648e-02,4.18
7.668e-02,4.18
7.688e-02,4.26
7.708e-02,4.26
7.728e-02,4.26
7.748e-02,4.34
7.768e-02,4.3
7.788e-02,4.3
7.808e-02,4.34
7.828e-02,4.34
7.848e-02,4.34
7.868e-02,4.34
7.888e-02,4.34
7.908e-02,4.34
7.928e-02,4.34
7.948e-02,4.34
7.968e-02,4.3
7.988e-02,4.34
8.008e-02,4.3
8.028e-02,4.26
8.048e-02,4.22
8.068e-02,4.18
8.088e-02,4.14
8.108e-02,4.18
8.128e-02,4.14
8.148e-02,4.06
8.168e-02,4.1
8.188e-02,4.06
8.208e-02,4.06
8.228e-02,4.06
8.248e-02,4.06
8.268e-02,4.02
8.288e-02,4.02
8.308e-02,4.06
8.328e-02,4.06
8.348e-02,4.02
8.368e-02,4.06
8.388e-02,4.1
8.408e-02,4.1
8.428e-02,4.1
8.448e-02,4.1
8.468e-02,4.14
8.488e-02,4.18
8.508e-02,4.18
8.528e-02,4.22
8.548e-02,4.26
8.568e-02,4.26
8.588e-02,4.3
8.608e-02,4.34
8.628e-02,4.34
8.648e-02,4.3
8.668e-02,4.34
8.688e-02,4.34
8.708e-02,4.34
8.728e-02,4.34
8.748e-02,4.34
8.768e-02,4.34
8.788e-02,4.3
8.808e-02,4.3
8.828e-02,4.26
8.848e-02,4.26
8.868e-02,4.22
8.888e-02,4.26
8.908e-02,4.18
8.928e-02,4.14
8.948e-02,4.1
8.968e-02,4.1
8.988e-02,4.1
9.008e-02,4.06
9.028e-02,4.06
9.048e-02,4.02
9.068e-02,4.02
9.088e-02,4.02
9.108e-02,4.02
9.128e-02,4.06
9.148e-02,4.02
9.168e-02,4.02
9.188e-02,4.06
9.208e-02,4.06
9.228e-02,4.06
9.248e-02,4.1
9.268e-02,4.18
9.288e-02,4.18
9.308e-02,4.14
9.328e-02,4.22
9.348e-02,4.22
9.368e-02,4.22
9.388e-02,4.26
9.408e-02,4.26
9.428e-02,4.3
9.448e-02,4.34
9.468e-02,4.34
9.488e-02,4.34
9.508e-02,4.34
9.528e-02,4.34
9.548e-02,4.34
9.568e-02,4.38
9.588e-02,4.34
9.608e-02,4.34
9.628e-02,4.3
9.648e-02,4.26
9.668e-02,4.26
9.688e-02,4.26
9.708e-02,4.22
9.728e-02,4.22
9.748e-02,4.18
9.768e-02,4.18
9.788e-02,4.1
9.808e-02,4.1
9.828e-02,4.1
9.848e-02,4.1
9.868e-02,4.06
9.888e-02,4.02

